"pID","groupID","time_point","NegativeMood","PositiveMood","PhysInt_NUM","SocInt_NUM","SalInt_Medium_Online","SalInt_Disc_Tension","SalInt_Partner_Close","SalInt_Disc_Self","SalInt_Disc_Partner","SalInt_Close","baseline_closest_deg_out_norm","covid_stress_self_nr","covid_housing_tension","covid_phys_dist_avg","baseline_income_num","baseline_educ_parents_years","baseline_college_year","baseline_gender_numeric","EMA_completion_rate"
"muri369","g10p",47,33,69,,,,,,,,,20,7,33,5,20,36,4,0,0.84
"muri369","g10p",48,41,70,3,8,1,0,1,0,0,67,20,7,33,5,20,36,4,0,0.84
"muri369","g10p",49,34,68,,,,,,,,,20,7,33,5,20,36,4,0,0.84
"muri369","g10p",50,33,70,3,10,1,0,1,0,0,69,20,7,33,5,20,36,4,0,0.84
"muri369","g10p",51,27,76,,,,,,,,,20,7,33,5,20,36,4,0,0.84
"muri369","g10p",52,42,61,3,11,1,0,1,0,0,70,20,7,33,5,20,36,4,0,0.84
"muri369","g10p",53,37,68,,,,,,,,,20,7,33,5,20,36,4,0,0.84
"muri369","g10p",54,42,66,3,9,1,0,1,0,0,73,20,7,33,5,20,36,4,0,0.84
"muri369","g10p",55,61,34,,,,,,,,,20,7,33,5,20,36,4,0,0.84
"muri369","g10p",56,36,63,3,9,1,0,1,0,1,68,20,7,33,5,20,36,4,0,0.84
"muri371","g10p",1,5,75,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",2,1,65,15,15,1,0,1,0,0,57,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",3,20,69,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",4,1,79,2,3,0,0,1,0,0,100,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",5,30,61,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",6,14,78,3,1,0,0,1,0,0,100,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",7,14,20,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",8,23,68,3,3,0,0,1,0,0,73,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",9,56,35,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",10,81,8,2,10,0,0,1,0,0,75,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",11,1,100,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",12,30,67,3,3,0,0,1,0,0,69,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",13,19,77,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",14,35,59,3,3,0,0,1,0,0,70,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",15,18,70,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",16,14,77,3,2,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",17,57,34,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",18,64,36,2,2,0,0,1,0,0,77,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",19,24,51,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",20,21,77,2,2,0,0,1,0,1,78,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",21,26,71,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",22,24,76,2,2,1,0,0,0,0,72,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",23,23,20,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",24,16,69,2,3,0,0,1,0,0,67,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",25,75,34,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",26,14,74,3,2,1,0,1,0,1,87,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",27,26,79,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",28,30,76,3,3,1,0,0,0,0,59,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",29,16,80,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",30,20,71,3,2,0,0,1,0,0,66,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",31,16,65,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",32,20,74,2,2,0,0,1,0,0,74,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",33,15,77,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",34,60,20,3,3,1,0,0,1,0,24,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",35,14,74,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",36,15,61,2,2,0,0,1,0,0,71,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",37,24,65,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",38,,,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",39,20,25,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",40,18,76,2,2,0,0,1,0,0,63,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",41,29,58,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",42,9,61,3,3,1,0,0,1,0,33,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",43,72,24,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",44,17,69,2,2,0,0,1,0,0,75,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",45,1,74,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",46,20,77,3,3,1,0,0,0,0,12,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",47,24,75,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",48,15,80,3,10,0,0,1,0,0,100,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",49,74,31,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",50,21,76,3,3,1,0,1,0,0,71,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",51,14,27,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",52,16,72,3,1,0,0,1,0,0,89,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",53,12,80,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",54,17,75,3,3,0,0,1,0,0,82,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",55,9,80,,,,,,,,,20,6,19,4.75,20,36,4,1,0.95
"muri371","g10p",56,12,78,3,3,0,0,1,0,0,90,20,6,19,4.75,20,36,4,1,0.95
"muri374","g10p",1,58,59,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",2,39,60,3,8,0,0,1,0,0,79,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",3,14,58,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",4,18,58,3,2,0,0,1,0,0,76,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",5,60,31,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",6,28,43,2,3,1,0,0,1,1,66,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",7,18,39,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",8,10,68,2,2,0,0,1,0,0,68,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",9,77,19,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",10,20,33,2,1,0,0,1,0,0,75,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",11,5,64,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",12,25,71,2,4,0,0,1,0,0,69,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",13,21,41,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",14,4,74,3,6,1,0,0,1,1,73,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",15,9,74,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",16,6,62,3,10,1,0,0,1,1,63,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",17,8,61,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",18,26,70,3,5,1,0,1,1,1,60,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",19,1,79,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",20,16,76,3,10,1,0,0,1,1,64,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",21,25,70,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",22,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",23,16,64,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",24,23,64,2,5,1,0,1,1,1,65,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",25,19,80,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",26,25,68,3,7,0,0,1,0,0,71,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",27,23,60,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",28,24,72,2,7,1,1,0,1,0,34,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",29,7,63,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",30,22,56,3,10,0,0,1,0,0,82,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",31,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",32,14,76,3,15,1,0,0,0,0,60,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",33,7,77,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",34,1,73,3,14,1,0,0,0,0,63,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",35,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",36,1,73,4,2,0,0,1,0,0,77,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",37,1,63,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",38,42,41,2,8,0,0,1,0,0,61,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",39,13,67,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",40,27,52,3,15,1,0,1,1,1,54,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",41,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",42,15,65,3,12,1,0,0,0,0,68,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",43,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",44,6,89,3,15,1,0,0,0,0,65,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",45,1,86,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",46,10,63,3,15,1,0,0,1,1,57,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",47,40,58,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",48,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",49,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",50,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",51,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",52,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",53,36,66,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",54,11,73,3,15,1,0,0,0,0,55,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",55,10,68,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri374","g10p",56,,,,,,,,,,,20,6,41,5,20,38,3,1,0.8
"muri378","g10p",1,58,32,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",2,2,82,2,8,0,0,1,0,0,89,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",3,33,48,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",4,20,90,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",5,23,79,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",6,,,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",7,25,69,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",8,16,70,0,5,1,0,1,0,0,65,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",9,35,56,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",10,17,90,2,10,0,0,1,0,0,87,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",11,21,79,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",12,16,84,0,1,1,0,1,0,0,35,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",13,11,98,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",14,16,68,0,3,1,0,1,0,0,43,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",15,1,83,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",16,1,99,0,2,1,0,1,0,0,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",17,1,91,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",18,,,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",19,10,84,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",20,4,98,0,1,1,,1,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",21,74,25,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",22,10,80,0,2,1,0,1,0,0,78,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",23,11,87,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",24,3,84,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",25,16,72,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",26,3,92,1,2,0,0,1,0,0,70,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",27,,,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",28,9,75,1,2,1,0,0,0,0,72,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",29,,,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",30,,,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",31,74,29,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",32,13,82,0,0,,0,,0,0,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",33,20,86,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",34,1,100,0,0,,0,,0,0,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",35,62,35,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",36,1,73,1,3,0,0,1,0,0,79,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",37,3,97,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",38,,,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",39,10,98,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",40,15,76,0,0,,0,,0,0,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",41,1,80,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",42,8,97,0,0,,0,,0,0,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",43,9,100,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",44,10,79,0,0,,0,,0,0,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",45,12,100,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",46,15,86,1,3,1,0,1,0,0,85,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",47,5,86,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",48,28,81,0,2,1,1,1,0,0,63,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",49,6,87,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",50,1,100,0,0,,0,,0,0,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",51,3,93,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",52,12,61,0,0,,0,,0,0,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",53,91,2,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",54,35,76,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",55,5,89,,,,,,,,,20,5,0,5,3,26,4,1,0.82
"muri378","g10p",56,11,74,4,5,0,0,1,0,0,85,20,5,0,5,3,26,4,1,0.82
"muri379","g10p",1,63,30,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",2,36,72,0,10,1,0,1,1,1,65,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",3,17,74,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",4,30,77,5,2,1,1,1,0,1,67,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",5,21,72,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",6,28,71,5,0,0,1,1,1,1,61,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",7,33,65,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",8,31,66,1,1,1,0,1,1,1,67,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",9,35,61,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",10,35,70,0,1,1,0,1,1,0,67,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",11,38,60,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",12,35,63,2,1,1,1,1,1,1,75,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",13,40,57,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",14,34,62,0,0,,0,,0,0,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",15,56,45,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",16,68,33,0,3,0,0,1,1,1,63,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",17,41,58,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",18,38,54,0,0,,0,,0,0,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",19,43,53,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",20,39,57,1,0,0,0,1,1,1,56,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",21,58,46,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",22,42,58,0,4,1,0,1,1,1,64,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",23,42,62,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",24,41,58,1,5,1,0,0,0,0,59,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",25,43,61,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",26,42,61,1,15,1,0,0,1,1,62,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",27,43,54,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",28,39,61,1,15,1,0,0,0,0,39,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",29,38,60,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",30,43,59,1,0,0,0,1,0,0,58,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",31,44,55,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",32,46,49,1,15,0,0,1,0,0,54,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",33,42,55,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",34,70,39,2,1,1,1,1,1,1,74,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",35,40,57,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",36,41,53,0,0,,0,,0,0,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",37,41,57,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",38,56,35,0,0,,0,,0,0,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",39,56,58,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",40,,,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",41,40,43,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",42,43,55,0,0,,0,,0,0,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",43,43,59,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",44,53,43,0,0,,0,,0,0,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",45,49,51,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",46,39,56,2,4,1,0,0,0,0,54,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",47,40,59,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",48,53,45,2,2,1,0,1,1,1,58,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",49,44,54,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",50,54,44,5,2,1,0,1,1,0,56,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",51,40,58,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",52,44,60,2,1,1,0,0,0,0,42,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",53,57,42,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",54,57,35,6,8,1,0,0,1,1,70,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",55,59,41,,,,,,,,,40,0,25,4,15,34,4,0,0.95
"muri379","g10p",56,56,40,2,3,1,1,0,1,1,57,40,0,25,4,15,34,4,0,0.95
"muri381","g10p",1,31,65,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",2,1,100,0,10,1,1,1,1,1,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",3,8,78,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",4,6,100,2,15,0,0,1,0,0,84,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",5,1,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",6,1,100,2,4,1,0,1,0,0,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",7,8,71,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",8,1,100,2,4,1,0,1,0,0,63,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",9,1,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",10,1,100,15,13,1,0,1,0,0,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",11,1,97,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",12,1,100,4,2,1,1,1,0,1,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",13,49,40,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",14,92,16,4,2,1,1,1,0,0,1,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",15,15,69,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",16,2,100,2,2,1,0,1,0,0,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",17,2,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",18,3,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",19,1,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",20,1,100,1,6,1,1,1,0,1,94,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",21,1,99,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",22,1,100,2,4,1,0,1,1,0,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",23,30,53,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",24,1,89,2,3,1,0,1,0,0,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",25,1,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",26,1,100,2,5,1,0,0,0,0,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",27,1,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",28,1,100,2,4,1,0,1,0,0,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",29,1,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",30,1,100,2,6,1,0,0,0,0,24,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",31,4,98,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",32,1,100,2,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",33,6,87,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",34,3,100,2,6,1,0,1,0,0,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",35,1,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",36,,,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",37,3,80,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",38,1,100,2,4,1,0,1,0,1,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",39,1,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",40,13,62,2,4,1,0,1,0,0,69,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",41,79,17,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",42,81,27,2,2,1,1,1,0,1,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",43,10,80,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",44,34,51,1,2,1,0,1,0,0,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",45,8,62,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",46,1,68,2,6,1,1,1,0,0,43,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",47,3,77,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",48,1,100,1,15,1,0,0,0,0,100,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",49,8,73,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",50,1,79,0,10,1,0,0,0,0,71,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",51,1,77,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",52,1,84,1,15,1,0,0,0,0,69,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",53,6,100,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",54,1,94,0,4,1,0,1,0,1,88,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",55,24,67,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri381","g10p",56,,,,,,,,,,,40,5,19,4.25,20,32,4,0,0.91
"muri387","g10p",1,25,75,,,,,,,,,30,3,14,5,15,26,4,0,0.98
"muri387","g10p",2,1,100,2,4,0,0,1,0,0,70,30,3,14,5,15,26,4,0,0.98
"muri387","g10p",3,40,60,,,,,,,,,30,3,14,5,15,26,4,0,0.98
